transaction_id,device_type,device_info,id_30,id_31,id_33
3548065,desktop,Windows,Windows 10,edge 16.0,1366x768
3548066,desktop,Windows,Windows 10,edge 16.0,1366x768
3548067,desktop,Windows,Windows 10,,1366x768
3548068,desktop,Windows,Windows 10,edge 16.0,1366x768
3548069,desktop,Windows,Windows 10,edge 16.0,1366x768
3548070,desktop,Windows,Windows 10,edge 16.0,1366x768
3548071,desktop,Windows,Windows 10,edge 16.0,1366x768
3548072,desktop,Windows,Windows 10,,1366x768
3548073,desktop,Windows,Windows 10,edge 16.0,1366x768
3548074,desktop,Windows,Windows 10,edge 16.0,1366x768
3548075,desktop,,,,
3548077,mobile,,,mobile safari 11.0,
3548078,desktop,Windows,Windows 10,,1366x768
3548079,desktop,Windows,Windows 10,,1366x768
3548080,desktop,Windows,Windows 10,,1366x768
3548081,desktop,Windows,Windows 10,,1366x768
3548083,desktop,Windows,Windows 10,edge 16.0,1366x768
3548096,mobile,MOT-A6020l37 Build/LMY47V,,chrome 43.0 for android,
3548111,desktop,Windows,Windows 10,edge 16.0,1366x768
3548113,desktop,Windows,Windows 10,edge 16.0,1366x768
3548114,desktop,Windows,Windows 10,edge 16.0,1366x768
3548115,desktop,Windows,Windows 10,edge 16.0,1366x768
3548116,desktop,Windows,Windows 10,edge 16.0,1366x768
3548117,desktop,Windows,Windows 10,edge 16.0,1366x768
3548118,desktop,Windows,Windows 10,edge 16.0,1366x768
3548119,desktop,Windows,Windows 10,edge 16.0,1366x768
3548120,mobile,SM-G532M Build/MMB29T,,chrome 63.0 for android,
3548121,desktop,Windows,Windows 10,edge 16.0,1366x768
3548122,desktop,Windows,Windows 10,edge 16.0,1366x768
3548123,desktop,Windows,Windows 10,edge 16.0,1366x768
3548125,desktop,Windows,Windows 10,,1366x768
3548126,desktop,Windows,Windows 10,,1366x768
3548127,desktop,Windows,Windows 10,,1366x768
3548128,desktop,Windows,Windows 10,,1366x768
3548135,desktop,Windows,Windows 10,edge 16.0,1366x768
3548136,desktop,Windows,Windows 10,edge 16.0,1366x768
3548137,desktop,Windows,Windows 10,edge 16.0,1366x768
3548138,desktop,,,,
3548140,desktop,,,,
3548141,desktop,Windows,Windows 10,edge 16.0,1366x768
3548142,desktop,Windows,Windows 10,edge 16.0,1366x768
3548145,desktop,Windows,Windows 10,edge 17.0,1360x768
3548147,desktop,Windows,Windows 10,edge 16.0,1366x768
3548148,desktop,Windows,Windows 10,edge 16.0,1366x768
3548152,desktop,Windows,,chrome 66.0,
3548154,desktop,Windows,Windows 10,edge 16.0,1366x768
3548155,desktop,Windows,Windows 10,edge 16.0,1366x768
3548156,desktop,Windows,Windows 10,edge 16.0,1366x768
3548159,desktop,Windows,Windows 10,edge 16.0,1366x768
3548162,desktop,Windows,Windows 10,edge 16.0,1366x768
3548163,mobile,TRT-L53 Build/HUAWEITRT-L53,,chrome 63.0 for android,
3548164,desktop,Windows,Windows 10,edge 16.0,1366x768
3548165,mobile,MYA-L13 Build/HUAWEIMYA-L13,,chrome 66.0 for android,
3548166,mobile,iOS Device,iOS 11.2.6,mobile safari 11.0,1334x750
3548167,desktop,Windows,Windows 10,,1366x768
3548170,mobile,SAMSUNG SM-N910V Build/MMB29M,Android 6.0.1,samsung browser 6.4,2560x1440
3548172,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2436x1125
3548180,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2436x1125
3548183,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2436x1125
3548184,mobile,HTC Desire 10 lifestyle Build/MMB29M,,chrome 66.0 for android,
3548191,desktop,Windows,Windows 10,edge 16.0,1366x768
3548193,desktop,Windows,Windows 10,edge 16.0,1366x768
3548195,desktop,Windows,Windows 10,edge 16.0,1366x768
3548196,mobile,HTC Desire 10 lifestyle Build/MMB29M,,chrome 66.0 for android,
3548197,desktop,Windows,Windows 10,edge 16.0,1366x768
3548198,desktop,Windows,Windows 10,edge 16.0,1366x768
3548200,desktop,Windows,Windows 10,edge 16.0,1366x768
3548201,desktop,Windows,Windows 10,edge 16.0,1366x768
3548202,desktop,Windows,Windows 10,edge 16.0,1366x768
3548203,desktop,Windows,Windows 10,edge 16.0,1366x768
3548205,desktop,Windows,Windows 10,edge 16.0,1366x768
3548206,desktop,Windows,Windows 10,edge 16.0,1366x768
3548207,desktop,Windows,Windows 10,edge 16.0,1366x768
3548208,desktop,Windows,Windows 10,edge 16.0,1366x768
3548209,desktop,Windows,Windows 10,edge 16.0,1366x768
3548211,desktop,Windows,Windows 10,edge 16.0,1366x768
3548213,desktop,MacOS,Mac OS X 10_13_4,chrome 66.0,2560x1600
3548230,mobile,iOS Device,iOS 11.2.1,mobile safari 11.0,1334x750
3548232,desktop,Windows,,firefox 60.0,
3548233,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2208x1242
3548237,desktop,Windows,Windows 10,edge 16.0,1366x768
3548238,desktop,Windows,Windows 10,edge 16.0,1366x768
3548241,desktop,Windows,Windows 10,edge 16.0,1366x768
3548242,desktop,Windows,Windows 10,edge 16.0,1366x768
3548245,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2208x1242
3548246,desktop,Windows,Windows 10,edge 16.0,1366x768
3548247,desktop,Windows,Windows 10,edge 16.0,1366x768
3548248,desktop,Windows,Windows 10,edge 16.0,1366x768
3548250,desktop,Windows,Windows 10,edge 16.0,1366x768
3548251,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2208x1242
3548252,desktop,Windows,Windows 10,edge 16.0,1366x768
3548253,desktop,Windows,Windows 10,edge 16.0,1366x768
3548254,desktop,Windows,Windows 10,edge 16.0,1366x768
3548255,desktop,Windows,Windows 10,edge 16.0,1366x768
3548256,desktop,Windows,Windows 10,edge 16.0,1366x768
3548258,desktop,Windows,Windows 10,edge 16.0,1366x768
3548259,desktop,Windows,Windows 7,chrome 66.0,1920x1080
3548261,desktop,Windows,Windows 10,edge 16.0,1366x768
3548263,desktop,Windows,Windows 10,edge 16.0,1366x768
3548264,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2208x1242
3548266,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2224x1668
3548267,desktop,,Linux,chrome 66.0,2560x1440
3548273,desktop,Windows,Windows 10,edge 16.0,1366x768
3548274,desktop,Windows,Windows 10,edge 16.0,1366x768
3548276,desktop,Windows,Windows 10,edge 16.0,1366x768
3548278,desktop,Windows,Windows 10,edge 16.0,1366x768
3548285,desktop,Windows,Windows 10,edge 16.0,1366x768
3548286,desktop,Windows,Windows 10,edge 16.0,1366x768
3548289,desktop,Windows,Windows 10,edge 16.0,1366x768
3548290,desktop,Windows,Windows 10,edge 16.0,1366x768
3548292,mobile,6039A Build/LRX22G,,chrome 43.0 for android,
3548295,desktop,Windows,Windows 10,edge 16.0,1366x768
3548297,desktop,Windows,Windows 10,edge 16.0,1366x768
3548298,desktop,Windows,Windows 10,edge 16.0,1366x768
3548299,desktop,Windows,Windows 10,edge 16.0,1366x768
3548301,desktop,,,,
3548302,mobile,,,mobile safari 11.0,
3548305,desktop,,Linux,chrome 66.0,2560x1440
3548306,desktop,Windows,Windows 10,edge 16.0,1366x768
3548307,desktop,Windows,Windows 10,edge 16.0,1366x768
3548311,desktop,Windows,Windows 10,edge 16.0,1366x768
3548312,desktop,Windows,Windows 10,edge 16.0,1366x768
3548313,desktop,Windows,Windows 10,edge 16.0,1366x768
3548315,desktop,Windows,Windows 10,,1366x768
3548316,desktop,Windows,Windows 10,,1366x768
3548317,desktop,Windows NT 6.2,Windows 8,ie,1600x900
3548318,desktop,Windows,Windows 10,edge 16.0,1366x768
3548319,desktop,Windows,Windows 10,edge 16.0,1366x768
3548321,desktop,Windows,Windows 10,edge 16.0,1366x768
3548322,desktop,Windows,Windows 10,edge 16.0,1366x768
3548325,desktop,Windows,Windows 10,edge 16.0,1366x768
3548326,desktop,Windows,Windows 10,,1366x768
3548328,desktop,,,,
3548329,desktop,,,,
3548330,desktop,Windows,Windows 10,,1366x768
3548332,desktop,,,,
3548333,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2208x1242
3548335,desktop,Windows,Windows 10,,1366x768
3548336,desktop,,,,
3548337,desktop,,,,
3548338,desktop,,,,
3548339,desktop,,,,
3548340,desktop,Windows,Windows 10,,1366x768
3548341,desktop,Windows,Windows 10,edge 16.0,1366x768
3548343,desktop,Windows,Windows 10,edge 16.0,1366x768
3548344,desktop,,,,
3548345,desktop,Windows,Windows 10,,1366x768
3548346,desktop,Windows,Windows 10,,1366x768
3548347,desktop,,,,
3548348,desktop,Windows,Windows 10,edge 16.0,1366x768
3548349,desktop,Windows,Windows 10,edge 16.0,1366x768
3548350,desktop,Windows,Windows 10,edge 16.0,1366x768
3548351,desktop,Windows,Windows 10,edge 16.0,1366x768
3548353,desktop,,,,
3548354,desktop,,,,
3548355,desktop,Windows,Windows 10,edge 16.0,1366x768
3548356,desktop,Windows,Windows 10,edge 16.0,1366x768
3548357,desktop,Windows,Windows 10,edge 16.0,1366x768
3548358,desktop,Windows,Windows 10,edge 16.0,1366x768
3548360,desktop,Windows,Windows 10,,1366x768
3548362,desktop,Windows,Windows 10,,1366x768
3548363,desktop,Windows,Windows 10,,1366x768
3548365,desktop,Windows,Windows 10,edge 16.0,1366x768
3548367,desktop,Windows,Windows 10,,1366x768
3548372,desktop,Windows,Windows 10,edge 16.0,1366x768
3548375,desktop,Windows,Windows 10,,1366x768
3548376,desktop,Windows,Windows 10,,1366x768
3548377,desktop,Windows,Windows 10,edge 16.0,1366x768
3548378,desktop,Windows,Windows 10,edge 16.0,1366x768
3548379,desktop,Windows,Windows 10,edge 16.0,1366x768
3548380,desktop,Windows,Windows 10,,1366x768
3548381,desktop,Windows,Windows 10,edge 16.0,1366x768
3548383,desktop,Windows,Windows 10,edge 16.0,1366x768
3548388,desktop,Windows,Windows 10,edge 16.0,1366x768
3548391,desktop,Windows,Windows 10,edge 16.0,1366x768
3548392,desktop,Windows,Windows 10,edge 16.0,1366x768
3548393,desktop,Windows,Windows 10,edge 16.0,1366x768
3548395,desktop,Windows,Windows 10,edge 16.0,1366x768
3548399,desktop,MacOS,Mac OS X 10_13_3,safari 11.0,1280x800
3548401,mobile,SM-J700M Build/MMB29K,,chrome 65.0 for android,
3548405,mobile,SM-J700M Build/MMB29K,,chrome 65.0 for android,
3548409,mobile,SM-J700M Build/MMB29K,,chrome 65.0 for android,
3548412,desktop,Windows,Windows 10,edge 16.0,1366x768
3548415,desktop,Windows,Windows 10,edge 16.0,1366x768
3548417,mobile,ONE,,chrome 63.0 for android,
3548418,mobile,SM-G920V Build/NRD90M,Android 7.0,chrome 66.0 for android,2560x1440
3548419,desktop,Windows,,chrome 66.0,
3548420,desktop,Windows,Windows 10,edge 16.0,1366x768
3548421,desktop,Windows,Windows 10,,1366x768
3548422,desktop,Windows,Windows 10,,1366x768
3548426,desktop,Windows,Windows 10,edge 16.0,1366x768
3548427,desktop,Windows,Windows 10,edge 16.0,1366x768
3548428,mobile,SM-G920V Build/NRD90M,Android 7.0,chrome 66.0 for android,2560x1440
3548429,desktop,Windows,Windows 10,,1366x768
3548430,desktop,Windows,Windows 10,,1366x768
3548432,desktop,Windows,Windows 10,edge 16.0,1366x768
3548433,desktop,Windows,,chrome 66.0,
3548434,desktop,Windows,Windows 10,edge 16.0,1366x768
3548436,desktop,Windows,Windows 10,edge 16.0,1366x768
3548437,desktop,Windows,Windows 10,edge 16.0,1366x768
3548438,desktop,,,,
3548439,desktop,,,,
3548442,desktop,Windows,Windows 10,edge 16.0,1366x768
3548443,desktop,,,,
3548447,desktop,Windows,Windows 8.1,chrome 66.0,1366x768
3548448,mobile,,,mobile safari 11.0,
3548449,desktop,,,,
3548450,desktop,,,,
3548452,desktop,Windows,Windows 10,,1366x768
3548454,desktop,Windows,Windows 10,edge 16.0,1366x768
3548455,desktop,Windows,Windows 10,edge 16.0,1366x768
3548457,desktop,Windows,Windows 10,,1366x768
3548458,desktop,Windows,Windows 10,,1366x768
3548459,mobile,EVA-L09 Build/HUAWEIEVA-L09,,chrome 66.0 for android,
3548460,desktop,,,,
3548461,desktop,,,,
3548462,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1680x1050
3548463,desktop,Windows,Windows 10,edge 16.0,1366x768
3548465,desktop,Windows,Windows 10,edge 16.0,1366x768
3548466,desktop,Windows,Windows 10,edge 16.0,1366x768
3548467,desktop,Windows,Windows 10,edge 16.0,1366x768
3548469,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548470,mobile,EVA-L09 Build/HUAWEIEVA-L09,,chrome 66.0 for android,
3548471,,,,,
3548472,desktop,,,,
3548474,desktop,Windows,Windows 10,edge 16.0,1366x768
3548475,desktop,Windows,Windows 10,edge 16.0,1366x768
3548478,desktop,,,,
3548479,desktop,Windows,Windows 10,edge 16.0,1366x768
3548482,desktop,Windows,Windows 10,,1366x768
3548484,desktop,Windows,Windows 10,,1366x768
3548486,desktop,Windows,Windows 10,edge 16.0,1366x768
3548487,desktop,Windows,Windows 10,edge 16.0,1366x768
3548489,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548492,desktop,,,,
3548493,desktop,,,,
3548494,desktop,Windows,Windows 10,,1366x768
3548495,desktop,Windows,Windows 10,,1366x768
3548496,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548498,desktop,Windows,Windows 10,,1366x768
3548499,desktop,Windows,Windows 10,,1366x768
3548500,desktop,Windows,Windows 10,edge 16.0,1366x768
3548501,desktop,Windows,Windows 10,edge 16.0,1366x768
3548502,desktop,Windows,Windows 10,edge 16.0,1366x768
3548503,desktop,Windows,Windows 10,edge 16.0,1366x768
3548504,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1680x1050
3548505,desktop,Windows,Windows 10,edge 16.0,1366x768
3548506,desktop,MacOS,Mac OS X 10_12_6,chrome 65.0,2880x1800
3548507,mobile,CRO-L03 Build/HUAWEICRO-L03,,chrome 52.0 for android,
3548508,desktop,Windows,Windows 10,edge 16.0,1366x768
3548509,desktop,,,,
3548510,desktop,,,,
3548512,desktop,,,,
3548513,desktop,,,,
3548514,desktop,Windows,Windows 10,,1366x768
3548515,desktop,,,,
3548516,desktop,Windows,Windows 10,edge 16.0,1366x768
3548517,desktop,Windows,Windows 10,edge 16.0,1366x768
3548518,desktop,Windows,Windows 10,edge 16.0,1366x768
3548519,desktop,Windows,Windows 10,edge 16.0,1366x768
3548520,desktop,Windows,Windows 10,edge 16.0,1366x768
3548521,desktop,Windows,Windows 10,edge 16.0,1366x768
3548525,mobile,BLADE V8 SE Build/NRD90M,,chrome 66.0 for android,
3548529,desktop,Windows,Windows 10,edge 16.0,1366x768
3548531,mobile,LG-M320 Build/NRD90U,,chrome 63.0 for android,
3548532,desktop,Windows,Windows 10,edge 16.0,1366x768
3548533,desktop,Windows,Windows 10,edge 16.0,1366x768
3548534,desktop,Windows,Windows 10,edge 16.0,1366x768
3548535,desktop,Windows,Windows 10,edge 16.0,1366x768
3548538,desktop,Windows,Windows 10,edge 16.0,1366x768
3548539,desktop,Windows,Windows 10,edge 16.0,1366x768
3548540,desktop,Windows,Windows 10,edge 16.0,1366x768
3548542,desktop,Windows,Windows 10,edge 16.0,1366x768
3548544,desktop,Windows,Windows 10,edge 16.0,1366x768
3548545,desktop,Windows,Windows 10,edge 16.0,1366x768
3548546,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548547,desktop,Windows,Windows 10,edge 16.0,1366x768
3548548,desktop,Windows,Windows 10,edge 16.0,1366x768
3548549,desktop,Windows,Windows 10,edge 16.0,1366x768
3548550,desktop,Windows,Windows 10,edge 16.0,1366x768
3548551,desktop,Windows,Windows 10,edge 16.0,1366x768
3548552,desktop,Windows,Windows 10,edge 16.0,1366x768
3548553,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548554,desktop,Windows,Windows 10,edge 16.0,1366x768
3548556,desktop,,,chrome 66.0,
3548565,desktop,,,chrome 66.0,
3548570,desktop,Windows,Windows 10,edge 16.0,1366x768
3548572,desktop,Windows,Windows 10,edge 16.0,1366x768
3548573,desktop,Windows,Windows 10,edge 16.0,1366x768
3548576,desktop,Windows,Windows 10,edge 16.0,1366x768
3548577,desktop,Windows,Windows 10,edge 16.0,1366x768
3548582,desktop,Windows,Windows 10,edge 16.0,1366x768
3548584,desktop,Windows,Windows 10,edge 16.0,1366x768
3548585,desktop,Windows,Windows 10,edge 16.0,1366x768
3548586,desktop,,,,
3548587,desktop,Windows,Windows 10,,1366x768
3548588,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1920x1080
3548589,mobile,,,mobile safari 11.0,
3548590,desktop,,,,
3548591,desktop,Windows,Windows 10,,1366x768
3548592,desktop,Windows,Windows 10,,1366x768
3548593,desktop,,,,
3548594,desktop,,,,
3548596,desktop,Windows,Windows 10,edge 16.0,1366x768
3548597,desktop,Windows,Windows 10,edge 16.0,1366x768
3548599,desktop,Windows,Windows 10,edge 16.0,1366x768
3548600,desktop,Windows,Windows 10,edge 16.0,1366x768
3548602,desktop,Windows,Windows 10,edge 16.0,1366x768
3548603,desktop,Windows,Windows 10,edge 16.0,1366x768
3548605,desktop,Windows,Windows 10,edge 16.0,1366x768
3548606,desktop,Windows,Windows 10,edge 16.0,1366x768
3548609,desktop,Windows,Windows 10,edge 16.0,1366x768
3548610,desktop,Windows,Windows 10,edge 16.0,1366x768
3548611,desktop,,,,
3548612,desktop,,,,
3548613,desktop,Windows,Windows 10,edge 16.0,1366x768
3548618,desktop,Windows,Windows 10,edge 16.0,1366x768
3548619,desktop,Windows,Windows 10,edge 16.0,1366x768
3548620,desktop,Windows,Windows 10,edge 16.0,1366x768
3548621,desktop,Windows,Windows 10,edge 16.0,1366x768
3548624,desktop,Windows,Windows 10,,1366x768
3548625,desktop,Windows,Windows 10,,1366x768
3548627,desktop,Windows,Windows 10,,1366x768
3548634,desktop,Windows,Windows 10,edge 16.0,1366x768
3548635,mobile,G3423,,chrome 66.0 for android,
3548636,desktop,Windows,Windows 10,edge 16.0,1366x768
3548637,mobile,G3423,,chrome 66.0 for android,
3548638,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1920x1080
3548642,desktop,Windows,Windows 10,edge 16.0,1366x768
3548643,desktop,Windows,Windows 10,edge 16.0,1366x768
3548648,desktop,Windows,Windows 10,edge 16.0,1366x768
3548649,desktop,Windows,Windows 10,edge 16.0,1366x768
3548654,desktop,Windows,Windows 10,edge 16.0,1366x768
3548655,desktop,Windows,Windows 10,edge 16.0,1366x768
3548657,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548667,desktop,Windows,Windows 10,firefox 52.0,1920x1080
3548670,mobile,Z981 Build/MMB29M,,chrome 66.0 for android,
3548677,desktop,MacOS,Mac OS X 10_11_6,chrome 66.0,1920x1080
3548678,mobile,,,mobile safari 11.0,
3548680,mobile,KFDOWI Build/LVY48F,Android 5.1.1,chrome 66.0 for android,1280x800
3548710,mobile,,,mobile safari 11.0,
3548733,mobile,LG-M700 Build/NMF26X,,chrome 66.0 for android,
3548739,mobile,,,mobile safari 11.0,
3548740,desktop,Windows,Windows 10,chrome 66.0,1920x1080
3548741,desktop,Windows,Windows 10,chrome 66.0,1366x768
3548743,mobile,G3423,,chrome 66.0 for android,
3548754,desktop,,Linux,chrome 65.0,1366x768
3548755,mobile,F3113 Build/33.3.A.1.97,,chrome 66.0 for android,
3548757,mobile,LG-K410 Build/LRX22G,,chrome 66.0 for android,
3548759,desktop,Trident/7.0,,ie 11.0 for desktop,
3548762,mobile,HUAWEI RIO-L03 Build/HUAWEIRIO-L03,,chrome 65.0 for android,
3548766,mobile,CAM-L03 Build/HUAWEICAM-L03,,chrome 66.0 for android,
3548772,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3548774,mobile,SAMSUNG SM-P580 Build/NRD90M,,samsung browser 5.2,
3548775,desktop,Trident/7.0,,ie 11.0 for desktop,
3548781,,,,,
3548784,mobile,SM-J701M Build/NRD90M,,chrome 65.0 for android,
3548786,mobile,SAMSUNG SM-G900I Build/MMB29M,,samsung browser 6.4,
3548799,mobile,SAMSUNG SM-G900I Build/MMB29M,,samsung browser 6.4,
3548803,mobile,SM-J500M Build/LMY48B,,chrome 66.0 for android,
3548808,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2048x1536
3548809,desktop,rv:59.0,Mac OS X 10.12,firefox 59.0,1440x900
3548813,desktop,Windows,Windows 7,chrome,1920x1080
3548816,desktop,MacOS,Mac OS X 10_11_6,safari 11.0,1920x1200
3548822,mobile,SM-G950F Build/R16NW,,chrome 66.0 for android,
3548823,mobile,SAMSUNG SM-G900I Build/MMB29M,,samsung browser 6.4,
3548824,mobile,LG-X165g Build/LRX21M,,chrome 66.0 for android,
3548830,desktop,Windows,Windows 10,edge 17.0,1680x1050
3548844,desktop,Windows,,chrome 66.0,
3548854,mobile,LG-X230 Build/MRA58K,,chrome 56.0 for android,
3548871,mobile,ALE-L23 Build/HuaweiALE-L23,,chrome 66.0 for android,
3548873,desktop,Windows,Windows 8.1,chrome 66.0,1920x1080
3548875,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2048x1536
3548876,desktop,Windows,Windows 8.1,chrome 66.0,1920x1080
3548887,desktop,Windows,,chrome 66.0,
3548889,mobile,,,mobile safari 11.0,
3548894,mobile,VS995 Build/NRD90M,,chrome 66.0 for android,
3548896,mobile,,Android,chrome 66.0,1280x720
3548897,desktop,Windows,Windows 10,edge 16.0,1600x900
3548899,desktop,Windows,Windows 8.1,chrome 66.0,1368x768
3548918,desktop,MacOS,Mac OS X 10_11_6,chrome 66.0,1440x900
3548921,mobile,,,mobile safari 11.0,
3548937,,,,,
3548943,desktop,,,safari 11.0,
3548947,mobile,RNE-L03 Build/HUAWEIRNE-L03,,chrome 66.0 for android,
3548950,desktop,Windows,Windows 10,chrome 66.0,1280x1024
3548955,mobile,Moto E (4) Build/NDQS26.69-64-2,,chrome 66.0 for android,
3548960,mobile,SM-G900M Build/LRX21T,,chrome 66.0 for android,
3548964,mobile,LG-M710 Build/NRD90U,,chrome 63.0 for android,
3548965,mobile,SM-G900M Build/LRX21T,,chrome 66.0 for android,
3548969,mobile,,,mobile safari 11.0,
3548985,desktop,Windows,,chrome 66.0,
3549002,mobile,,,mobile safari 11.0,
3549010,mobile,ANE-LX3 Build/HUAWEIANE-LX3,,chrome 66.0 for android,
3549013,mobile,Lenovo PB1-750M Build/S100,,chrome 66.0 for android,
3549015,mobile,,Android,chrome 65.0,1280x720
3549021,mobile,SM-J710MN Build/MMB29K,,chrome 66.0 for android,
3549030,mobile,M4 SS4456 Build/LMY47V,,chrome 66.0 for android,
3549031,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,,chrome 66.0 for android,
3549033,mobile,rv:60.0,,firefox,
3549034,mobile,,,mobile safari 11.0,
3549036,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,,chrome 66.0 for android,
3549044,desktop,,,safari 10.0,
3549049,mobile,SM-G935T Build/NRD90M,,chrome 66.0 for android,
3549052,mobile,SAMSUNG SM-G950U Build/R16NW,Android 8.0.0,samsung browser 7.0,2220x1080
3549055,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03,,chrome 66.0 for android,
3549057,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03,,chrome 66.0 for android,
3549060,mobile,SAMSUNG SM-G532M Build/MMB29T,,samsung browser 4.2,
3549061,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03,,chrome 66.0 for android,
3549063,mobile,SM-T700 Build/MMB29K,,chrome 66.0 for android,
3549066,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,1334x750
3549070,desktop,Windows,,chrome 66.0,
3549073,mobile,SM-G900T Build/MMB29M,,chrome 66.0 for android,
3549076,desktop,Windows,,chrome 66.0,
3549083,desktop,Windows,,chrome 66.0,
3549094,mobile,PRA-LX3 Build/HUAWEIPRA-LX3,,chrome 65.0 for android,
3549114,mobile,SM-G9600 Build/R16NW,,chrome 63.0 for android,
3549115,mobile,G3123,,chrome 66.0 for android,
3549118,mobile,iOS Device,iOS 11.3.1,google search application 49.0,2436x1125
3549119,desktop,Windows,,chrome 66.0,
3549126,mobile,SM-G955U Build/R16NW,Android 8.0.0,chrome 66.0 for android,2961x1442
3549130,desktop,Windows,Windows 7,chrome 66.0,1600x900
3549131,mobile,SM-J700M Build/MMB29K,,chrome 66.0 for android,
3549138,mobile,SM-G610M Build/MMB29K,,chrome 66.0 for android,
3549139,desktop,Windows,Windows 10,edge 16.0,1366x768
3549140,desktop,Windows,Windows 10,edge 16.0,1366x768
3549141,desktop,Windows,Windows 10,edge 16.0,1366x768
3549142,desktop,Windows,Windows 10,edge 16.0,1366x768
3549143,desktop,Windows,Windows 10,edge 16.0,1366x768
3549145,desktop,Windows,Windows 10,edge 16.0,1920x1080
3549174,desktop,Windows,Windows 10,chrome 66.0,1600x900
3549178,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,,chrome 66.0 for android,
3549193,desktop,MacOS,Mac OS X 10_9_5,safari 9.0,1440x900
3549194,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1280x1024
3549204,desktop,MacOS,Mac OS X 10_10_5,safari 10.0,1920x1080
3549212,desktop,MacOS,Mac OS X 10_10_5,safari 10.0,1920x1080
3549215,desktop,MacOS,Mac OS X 10_12_6,safari 11.0,1440x900
3549216,mobile,iOS Device,iOS 10.3.3,google search application 48.0,2048x1536
3549218,mobile,iOS Device,iOS 10.3.3,google search application 48.0,2048x1536
3549238,desktop,MacOS,Mac OS X 10_13_4,chrome 66.0,1440x900
3549247,desktop,rv:60.0,,firefox 60.0,
3549258,mobile,iOS Device,iOS 11.2.5,mobile safari 11.0,2436x1125
3549260,desktop,Windows,Windows 10,chrome 66.0,1920x1080
3549281,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,2100x1312
3549285,mobile,,,chrome 66.0 for ios,
3549289,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2048x1536
3549294,mobile,Moto E (4) Plus Build/NMA26.42-142,,chrome 66.0 for android,
3549312,desktop,Windows,Windows 10,chrome 66.0,1920x1080
3549325,desktop,Windows,Windows 7,chrome 62.0,1680x1050
3549327,desktop,Windows,Windows 10,edge 16.0,1366x768
3549328,desktop,Windows,Windows 10,edge 16.0,1366x768
3549330,desktop,Windows,Windows 10,edge 16.0,1366x768
3549331,desktop,Windows,Windows 10,edge 16.0,1366x768
3549332,desktop,Windows,Windows 10,edge 16.0,1366x768
3549335,desktop,,,,
3549336,desktop,,,,
3549338,desktop,Windows,Windows 10,,1366x768
3549339,desktop,Windows,Windows 10,,1366x768
3549340,desktop,Windows,Windows 10,,1366x768
3549341,desktop,Windows,Windows 10,,1366x768
3549342,desktop,,,,
3549344,desktop,Windows,Windows 10,,1366x768
3549346,desktop,Windows,Windows 10,edge 16.0,1366x768
3549347,desktop,Windows,Windows 10,edge 16.0,1366x768
3549348,desktop,,,,
3549350,desktop,,,,
3549351,mobile,iOS Device,iOS 11.3.0,mobile safari 11.0,2208x1242
3549352,desktop,Windows,Windows 10,edge 16.0,1366x768
3549353,desktop,Windows,Windows 10,edge 16.0,1366x768
3549354,desktop,rv:11.0,Windows 7,ie 11.0 for desktop,1366x768
3549369,mobile,iOS Device,iOS 11.2.6,mobile safari 11.0,1334x750
3549373,desktop,MacOS,Mac OS X 10_11_6,safari 11.0,2880x1800
3549375,desktop,rv:52.0,Mac OS X 10.12,firefox 52.0,1280x1024
